qtl_subset	qtl_ss	qtl_ss_index	qtl_credible_set_or_perm
GENCORD.fibroblast_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.fibroblast_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.fibroblast_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.fibroblast_txrev.permuted.txt.gz
GENCORD.LCL_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.LCL_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.LCL_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.LCL_txrev.permuted.txt.gz
GENCORD.T-cell_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.T-cell_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.T-cell_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GENCORD.T-cell_txrev.permuted.txt.gz
GEUVADIS.LCL_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GEUVADIS.LCL_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GEUVADIS.LCL_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/GEUVADIS.LCL_txrev.permuted.txt.gz
HipSci.iPSC_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/HipSci.iPSC_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/HipSci.iPSC_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/HipSci.iPSC_txrev.permuted.txt.gz
Lepik_2017.blood_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Lepik_2017.blood_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Lepik_2017.blood_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Lepik_2017.blood_txrev.permuted.txt.gz
Nedelec_2016.macrophage_Listeria_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Listeria_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Listeria_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Listeria_txrev.permuted.txt.gz
Nedelec_2016.macrophage_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_naive_txrev.permuted.txt.gz
Nedelec_2016.macrophage_Salmonella_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Salmonella_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Salmonella_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Nedelec_2016.macrophage_Salmonella_txrev.permuted.txt.gz
Quach_2016.monocyte_IAV_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_IAV_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_IAV_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_IAV_txrev.permuted.txt.gz
Quach_2016.monocyte_LPS_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_LPS_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_LPS_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_LPS_txrev.permuted.txt.gz
Quach_2016.monocyte_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_naive_txrev.permuted.txt.gz
Quach_2016.monocyte_Pam3CSK4_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_Pam3CSK4_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_Pam3CSK4_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_Pam3CSK4_txrev.permuted.txt.gz
Quach_2016.monocyte_R848_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_R848_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_R848_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Quach_2016.monocyte_R848_txrev.permuted.txt.gz
ROSMAP.brain_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/ROSMAP.brain_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/ROSMAP.brain_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/ROSMAP.brain_naive_txrev.permuted.txt.gz
Schmiedel_2018.B-cell_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.B-cell_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.B-cell_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.B-cell_naive_txrev.permuted.txt.gz
Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_txrev.permuted.txt.gz
Schmiedel_2018.CD4_T-cell_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD4_T-cell_naive_txrev.permuted.txt.gz
Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_txrev.permuted.txt.gz
Schmiedel_2018.CD8_T-cell_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.CD8_T-cell_naive_txrev.permuted.txt.gz
Schmiedel_2018.monocyte_CD16_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_CD16_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_CD16_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_CD16_naive_txrev.permuted.txt.gz
Schmiedel_2018.monocyte_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.monocyte_naive_txrev.permuted.txt.gz
Schmiedel_2018.NK-cell_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.NK-cell_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.NK-cell_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.NK-cell_naive_txrev.permuted.txt.gz
Schmiedel_2018.Tfh_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Tfh_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Tfh_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Tfh_memory_txrev.permuted.txt.gz
Schmiedel_2018.Th1_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1_memory_txrev.permuted.txt.gz
Schmiedel_2018.Th1-17_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1-17_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1-17_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th1-17_memory_txrev.permuted.txt.gz
Schmiedel_2018.Th2_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th2_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th2_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th2_memory_txrev.permuted.txt.gz
Schmiedel_2018.Th17_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th17_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th17_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Th17_memory_txrev.permuted.txt.gz
Schmiedel_2018.Treg_memory_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_memory_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_memory_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_memory_txrev.permuted.txt.gz
Schmiedel_2018.Treg_naive_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_naive_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_naive_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schmiedel_2018.Treg_naive_txrev.permuted.txt.gz
Schwartzentruber_2018.sensory_neuron_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schwartzentruber_2018.sensory_neuron_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schwartzentruber_2018.sensory_neuron_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/Schwartzentruber_2018.sensory_neuron_txrev.permuted.txt.gz
TwinsUK.blood_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.blood_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.blood_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.blood_txrev.permuted.txt.gz
TwinsUK.fat_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.fat_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.fat_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.fat_txrev.permuted.txt.gz
TwinsUK.LCL_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.LCL_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.LCL_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.LCL_txrev.permuted.txt.gz
TwinsUK.skin_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.skin_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.skin_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/TwinsUK.skin_txrev.permuted.txt.gz
van_de_Bunt_2015.pancreatic_islet_txrev	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/van_de_Bunt_2015.pancreatic_islet_txrev.nominal.sorted.tsv.gz	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/van_de_Bunt_2015.pancreatic_islet_txrev.nominal.sorted.tsv.gz.tbi	/gpfs/hpc/projects/eQTLCatalogue/qtlmap/eQTL_Catalogue_r3/pipeline_out/sumstats/van_de_Bunt_2015.pancreatic_islet_txrev.permuted.txt.gz
